910	1898.04	0.0783423
911	1899.28	0.0776882
912	1900.53	0.0770418
913	1901.77	0.0764031
914	1903.02	0.0757718
915	1904.26	0.0751479
916	1905.5	0.0745312
917	1906.75	0.0739217
918	1907.99	0.0733193
919	1909.24	0.0727238
920	1910.48	0.0721351
921	1911.72	0.0715532
922	1912.97	0.0709779
923	1914.21	0.0704091
924	1915.46	0.0698468
925	1916.7	0.0692908
926	1917.94	0.0687411
927	1919.19	0.0681976
928	1920.43	0.0676601
929	1921.68	0.0671286
930	1922.92	0.0666031
931	1924.16	0.0660833
932	1925.41	0.0655693
933	1926.65	0.0650609
934	1927.9	0.0645581
935	1929.14	0.0640608
936	1930.38	0.0635689
937	1931.63	0.0630823
938	1932.87	0.062601
939	1934.12	0.0621249
940	1935.36	0.0616539
941	1936.6	0.061188
942	1937.85	0.060727
943	1939.09	0.060271
944	1940.34	0.0598197
945	1941.58	0.0593733
946	1942.82	0.0589315
947	1944.07	0.0584944
948	1945.31	0.0580619
949	1946.56	0.0576339
950	1947.8	0.0572103
951	1949.04	0.0567911
952	1950.29	0.0563763
953	1951.53	0.0559657
954	1952.78	0.0555594
955	1954.02	0.0551572
956	1955.26	0.0547592
957	1956.51	0.0543651
958	1957.75	0.0539751
959	1959	0.053589
960	1960.24	0.0532069
961	1961.48	0.0528285
962	1962.73	0.052454
963	1963.97	0.0520832
964	1965.22	0.051716
965	1966.46	0.0513526
966	1967.7	0.0509927
967	1968.95	0.0506364
968	1970.19	0.0502836
969	1971.44	0.0499342
970	1972.68	0.0495883
971	1973.92	0.0492457
972	1975.17	0.0489065
973	1976.41	0.0485705
974	1977.66	0.0482378
975	1978.9	0.0479083
976	1980.14	0.047582
977	1981.39	0.0472588
978	1982.63	0.0469387
979	1983.88	0.0466216
980	1985.12	0.0463076
981	1986.36	0.0459965
982	1987.61	0.0456883
983	1988.85	0.045383
984	1990.1	0.0450807
985	1991.34	0.0447811
986	1992.58	0.0444843
987	1993.83	0.0441903
988	1995.07	0.043899
989	1996.32	0.0436104
990	1997.56	0.0433245
991	1998.8	0.0430412
992	2000.05	0.0427605
993	2001.29	0.0424823
994	2002.54	0.0422067
995	2003.78	0.0419336
996	2005.02	0.041663
997	2006.27	0.0413948
998	2007.51	0.041129
999	2008.76	0.0408656
1000	2010	0.0406046
